anio,tabla,pregunta,ambito,TOTAL,NADA,POCO,BASTANTE,MUCHO
2023,EAL-16,"EMPRESAS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De dirección,100,8.568,19.675,41.065,30.692
2023,EAL-16,"EMPRESAS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De trabajo en equipo,100,1.826,5.726,48.399,44.05
2023,EAL-16,"EMPRESAS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De atención al público/ trato a clientes,100,3.693,13.973,40.058,42.276
2023,EAL-16,"EMPRESAS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Administrativas de oficina,100,7.32,25.19,42.275,25.215
2023,EAL-16,"EMPRESAS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS","De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",100,3.77,12.458,48.239,35.532
2023,EAL-16,"EMPRESAS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",En lenguas extranjeras,100,16.922,41.072,29.37,12.636
2023,EAL-16,"EMPRESAS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Básicas de cálculo y/o comunicación oral o escrita,100,16.246,36.869,35.119,11.766
2023,EAL-16,"EMPRESAS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Generales de tecnologías de la información,100,9.219,27.872,45.666,17.243
2023,EAL-16,"EMPRESAS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Profesionales de tecnologías de la información,100,21.163,40.39,27.537,10.91
2023,EAL-16,"EMPRESAS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS","Competencias técnicas, prácticas y otras específicas del puesto de trabajo",100,14.639,24.382,39.3,21.679
2023,EAL-16a,"EMPRESAS DE 5 A 49 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De dirección,100,9.106,20.418,40.796,29.681
2023,EAL-16a,"EMPRESAS DE 5 A 49 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De trabajo en equipo,100,1.912,5.905,48.836,43.347
2023,EAL-16a,"EMPRESAS DE 5 A 49 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De atención al público/ trato a clientes,100,3.76,13.859,39.905,42.476
2023,EAL-16a,"EMPRESAS DE 5 A 49 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Administrativas de oficina,100,7.743,25.621,41.573,25.064
2023,EAL-16a,"EMPRESAS DE 5 A 49 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS","De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",100,3.953,12.685,48.182,35.18
2023,EAL-16a,"EMPRESAS DE 5 A 49 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",En lenguas extranjeras,100,17.314,41.735,28.86,12.091
2023,EAL-16a,"EMPRESAS DE 5 A 49 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Básicas de cálculo y/o comunicación oral o escrita,100,17.0,37.214,34.122,11.664
2023,EAL-16a,"EMPRESAS DE 5 A 49 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Generales de tecnologías de la información,100,9.664,28.776,45.073,16.486
2023,EAL-16a,"EMPRESAS DE 5 A 49 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Profesionales de tecnologías de la información,100,22.08,41.018,26.69,10.212
2023,EAL-16a,"EMPRESAS DE 5 A 49 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS","Competencias técnicas, prácticas y otras específicas del puesto de trabajo",100,15.099,24.788,39.165,20.948
2023,EAL-16b,"EMPRESAS DE 50 A 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De dirección,100,2.001,10.87,44.107,43.022
2023,EAL-16b,"EMPRESAS DE 50 A 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De trabajo en equipo,100,0.782,3.557,43.175,52.486
2023,EAL-16b,"EMPRESAS DE 50 A 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De atención al público/ trato a clientes,100,2.92,15.389,42.062,39.629
2023,EAL-16b,"EMPRESAS DE 50 A 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Administrativas de oficina,100,2.186,19.693,50.819,27.301
2023,EAL-16b,"EMPRESAS DE 50 A 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS","De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",100,1.558,9.651,48.931,39.86
2023,EAL-16b,"EMPRESAS DE 50 A 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",En lenguas extranjeras,100,12.42,33.206,35.436,18.938
2023,EAL-16b,"EMPRESAS DE 50 A 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Básicas de cálculo y/o comunicación oral o escrita,100,7.303,32.94,47.046,12.71
2023,EAL-16b,"EMPRESAS DE 50 A 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Generales de tecnologías de la información,100,3.967,17.026,52.952,26.054
2023,EAL-16b,"EMPRESAS DE 50 A 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Profesionales de tecnologías de la información,100,10.406,33.182,37.612,18.8
2023,EAL-16b,"EMPRESAS DE 50 A 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS","Competencias técnicas, prácticas y otras específicas del puesto de trabajo",100,9.24,19.519,40.882,30.359
2023,EAL-16c,"EMPRESAS DE MÁS DE 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De dirección,100,1.683,6.837,47.594,43.887
2023,EAL-16c,"EMPRESAS DE MÁS DE 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De trabajo en equipo,100,0.563,3.19,41.401,54.846
2023,EAL-16c,"EMPRESAS DE MÁS DE 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De atención al público/ trato a clientes,100,2.309,15.224,40.34,42.127
2023,EAL-16c,"EMPRESAS DE MÁS DE 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Administrativas de oficina,100,1.36,22.569,51.792,24.28
2023,EAL-16c,"EMPRESAS DE MÁS DE 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS","De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",100,1.235,9.956,49.069,39.74
2023,EAL-16c,"EMPRESAS DE MÁS DE 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",En lenguas extranjeras,100,8.274,29.724,37.9,24.102
2023,EAL-16c,"EMPRESAS DE MÁS DE 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Básicas de cálculo y/o comunicación oral o escrita,100,3.272,28.908,51.009,16.811
2023,EAL-16c,"EMPRESAS DE MÁS DE 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Generales de tecnologías de la información,100,1.152,13.711,52.756,32.381
2023,EAL-16c,"EMPRESAS DE MÁS DE 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Profesionales de tecnologías de la información,100,3.932,26.585,41.633,27.85
2023,EAL-16c,"EMPRESAS DE MÁS DE 499 TRABAJADORES, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS","Competencias técnicas, prácticas y otras específicas del puesto de trabajo",100,5.963,18.012,41.874,34.152
2023,EAL-16d,"EMPRESAS DE LA INDUSTRIA, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De dirección,100,6.651,19.9,41.366,32.082
2023,EAL-16d,"EMPRESAS DE LA INDUSTRIA, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De trabajo en equipo,100,1.444,5.879,50.538,42.139
2023,EAL-16d,"EMPRESAS DE LA INDUSTRIA, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De atención al público/ trato a clientes,100,6.253,21.392,42.979,29.377
2023,EAL-16d,"EMPRESAS DE LA INDUSTRIA, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Administrativas de oficina,100,5.167,24.286,44.886,25.661
2023,EAL-16d,"EMPRESAS DE LA INDUSTRIA, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS","De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",100,3.09,12.681,49.817,34.412
2023,EAL-16d,"EMPRESAS DE LA INDUSTRIA, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",En lenguas extranjeras,100,19.481,41.954,29.342,9.223
2023,EAL-16d,"EMPRESAS DE LA INDUSTRIA, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Básicas de cálculo y/o comunicación oral o escrita,100,13.779,40.399,36.24,9.582
2023,EAL-16d,"EMPRESAS DE LA INDUSTRIA, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Generales de tecnologías de la información,100,7.945,24.537,51.12,16.399
2023,EAL-16d,"EMPRESAS DE LA INDUSTRIA, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Profesionales de tecnologías de la información,100,16.713,43.201,29.115,10.97
2023,EAL-16d,"EMPRESAS DE LA INDUSTRIA, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS","Competencias técnicas, prácticas y otras específicas del puesto de trabajo",100,4.848,15.391,50.445,29.316
2023,EAL-16e,"EMPRESAS DE LA CONSTRUCCIÓN, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De dirección,100,8.62,17.215,42.947,31.218
2023,EAL-16e,"EMPRESAS DE LA CONSTRUCCIÓN, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De trabajo en equipo,100,2.185,6.243,49.574,41.997
2023,EAL-16e,"EMPRESAS DE LA CONSTRUCCIÓN, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De atención al público/ trato a clientes,100,7.952,25.569,41.318,25.162
2023,EAL-16e,"EMPRESAS DE LA CONSTRUCCIÓN, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Administrativas de oficina,100,6.321,18.465,47.059,28.155
2023,EAL-16e,"EMPRESAS DE LA CONSTRUCCIÓN, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS","De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",100,4.776,9.559,48.542,37.123
2023,EAL-16e,"EMPRESAS DE LA CONSTRUCCIÓN, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",En lenguas extranjeras,100,31.214,46.956,16.907,4.924
2023,EAL-16e,"EMPRESAS DE LA CONSTRUCCIÓN, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Básicas de cálculo y/o comunicación oral o escrita,100,21.143,36.4,33.626,8.831
2023,EAL-16e,"EMPRESAS DE LA CONSTRUCCIÓN, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Generales de tecnologías de la información,100,12.926,28.351,45.086,13.638
2023,EAL-16e,"EMPRESAS DE LA CONSTRUCCIÓN, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",Profesionales de tecnologías de la información,100,23.079,40.413,28.503,8.005
2023,EAL-16e,"EMPRESAS DE LA CONSTRUCCIÓN, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS","Competencias técnicas, prácticas y otras específicas del puesto de trabajo",100,6.445,15.081,45.672,32.802
2023,EAL-16f,"EMPRESAS DEL SECTOR SERVICIOS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De dirección,100,8.968,20.067,40.664,30.301
2023,EAL-16f,"EMPRESAS DEL SECTOR SERVICIOS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De trabajo en equipo,100,1.843,5.6,47.733,44.824
2023,EAL-16f,"EMPRESAS DEL SECTOR SERVICIOS, SEGÚN GRADO DE IMPORTANCIA PARA EL DESARROLLO DE LA EMPRESA EN LOS PRÓXIMOS AÑOS DE DIVERSAS COMPETENCIAS",De atención al público/ trato a clientes,100,2.386,10.317,39.21,48.087
