ENCUESTA ANUAL LABORAL,,,,,,,,,EAL
,,,,,,,,,Volver al índice
"EAL-22. EMPRESAS QUE PROPORCIONARON FORMACIÓN A SUS TRABAJADORES, SEGÚN COMUNIDAD AUTÓNOMA, POR COMPETENCIAS EN LAS QUE SE HAN FORMADO (1)",,,,,,,,,
Año 2022. Porcentaje sobre el total de empresas formadoras en cada categoría.,,,,,,,,,
,TOTAL,ANDALUCÍA,ARAGÓN,ASTURIAS (PRINCIPADO DE),BALEARS (ILLES),CANARIAS,CANTABRIA,CASTILLA-LA MANCHA,CASTILLA Y LEÓN
De dirección,13.528077021844465,13.791555617898723,9.510169006015468,10.96774193548387,15.03972758229285,12.83399957921313,8.17397825271841,13.292033474622324,9.025747429972649
De trabajo en equipo,24.281498507638617,25.911067470893535,16.198796906330564,17.858064516129033,28.632236095346197,25.499684409846413,12.335958005249344,20.584719052276927,22.559652928416487
De atención al público/ trato a clientes,23.473644771683443,29.271987656052744,17.502148381552562,24.56774193548387,24.85811577752554,28.045444982116557,15.523059617547807,18.171937832844257,24.04979722719985
Administrativas de oficina,15.630854203238993,17.418992846121476,14.007447722715554,10.374193548387098,12.457434733257662,13.359983168525142,14.548181477315335,16.509075100532552,15.61822125813449
Técnicas específicas del puesto de trabajo,41.63877697932585,38.01374666853696,51.17444858206817,46.21935483870968,39.642451759364356,43.898590363980645,48.93138357705287,53.494185414628845,47.090446100160335
"De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",11.690935956858338,9.833076167765466,6.774563162417645,9.961290322580645,14.27355278093076,13.465179886387546,11.211098612673416,12.9225084229975,10.770536640573422
En lenguas extranjeras,8.89438964734806,10.71398513115444,9.495846462331711,7.612903225806452,10.612939841089672,5.04944245739533,4.5744281964754405,1.8367568742527987,2.4049797227199847
Generales de tecnologías de la información ,12.004142407900884,10.542853135082058,11.758808364365512,4.2064516129032254,9.548808172531215,8.920681674731748,12.03599550056243,11.563960439082708,13.722531359049325
Profesionales de tecnologías de la información ,5.492479256387265,6.0569504839388415,2.4491549699226582,3.2516129032258063,5.661180476730988,3.555649063749211,4.274465691788526,4.466905771111835,4.621333584834481
Básicas de cálculo y/o comunicación oral o escrita,1.6013942738788345,1.9750315612287839,2.4061873388713835,1.5225806451612902,0.8513053348467651,0.7784557121817799,0.29996250468691416,2.814911422671449,0.6507592190889371
Otras ,19.5981359164446,20.165521110955254,23.403036379260957,21.651612903225807,18.44494892167991,17.757205975173573,24.52193475815523,16.259102271492228,18.35329623691408
,CATALUÑA,COMUNITAT VALENCIANA,EXTREMADURA,GALICIA,MADRID (COMUNIDAD DE),MURCIA (REGIÓN DE),NAVARRA (COMUNIDAD FORAL DE),PAÍS VASCO,"RIOJA, LA"
De dirección,13.059921001764854,13.724860503392076,11.881957028216412,12.523462722426608,17.272561910453966,14.936007388837577,12.96076099881094,11.135897207102703,13.333333333333334
De trabajo en equipo,26.491721993444827,22.580386174782223,26.50789541806886,22.82453637660485,27.22500844528753,26.309539517086687,18.103448275862068,17.04291960381904,16.224188790560472
De atención al público/ trato a clientes,23.972602739726028,21.135241459596163,25.62775045301579,17.35866056010211,25.195540888184393,21.902625676210583,16.73602853745541,17.453377353439816,14.572271386430678
Administrativas de oficina,14.425581981679132,14.82477620328369,21.097592544654415,11.179517981830468,19.06815996673856,19.105422879007783,12.068965517241379,13.446952797358794,15.870206489675516
Técnicas específicas del puesto de trabajo,42.13799478947811,47.58941832925214,37.56148071447062,44.26007958555447,31.608762310630667,43.63372476580024,47.53269916765755,41.46515570625502,49.32153392330383
"De resolución de problemas (localización de problemas o fallos, análisis de sus causas y búsqueda de soluciones)",11.68165392049752,12.484444622857373,10.872378980067305,10.699001426533524,14.06075409921264,10.568676606412456,12.485136741973841,10.377442669759972,10.678466076696164
En lenguas extranjeras,9.969325153374234,8.819397053510498,4.400724825265338,5.360762820031534,13.473481797157186,5.739543475392532,5.112960760998811,7.584545373427322,6.489675516224189
Generales de tecnologías de la información ,14.13564165055887,10.208341696439325,13.4869272586073,7.132667617689016,16.282514356988802,7.626335928222721,7.4613555291319855,12.349424466851076,11.268436578171091
Profesionales de tecnologías de la información ,6.4228086393814605,3.2676327726707077,2.2780222624902926,3.896688940611157,8.019125328066938,3.9451114922813035,3.56718192627824,6.3977870973498705,8.08259587020649
Básicas de cálculo y/o comunicación oral o escrita,1.9455416421548029,0.5901007587009754,0.9319181982914833,1.2913882423605376,2.2009718577034016,0.8444385802876369,0.9215219976218787,1.4901400910145446,0.8849557522123894
Otras ,17.318682242205227,19.20436754847256,19.57028216412115,23.875666341316915,19.3046280175662,18.168623829001188,23.602853745541022,26.242526992058536,17.99410029498525
(1) Una empresa puede haber señalado de una a tres competencias.,,,,,,,,,
